deck	type	front	back	tags	src	key
자격증::공인중개사::부동산공법	cloze	도시·군관리계획 입안 제안을 받은 자는 입안 및 결정에 드는 비용을 제안자에게 {{c1::전부 또는 일부}} 부담시킬 수 있다.		공인중개사 부동산공법 강조	2026-09-09-부동산공법-(국토의 계획 및 이용에 관한 법률 4회독).md	공법-입안제안-비용부담-전부또는일부
자격증::공인중개사::부동산공법	basic	도시지역에 접도구역의 규정이 적용되는가?	적용하지 않는다	공인중개사 부동산공법 강조	2026-09-09-부동산공법-(국토의 계획 및 이용에 관한 법률 4회독).md	공법-도시지역-접도구역미적용
자격증::공인중개사::부동산공법	cloze	도시혁신구역으로 지정된 지역은 {{c1::특별건축구역}}으로 지정된 것으로 본다.		공인중개사 부동산공법 강조	2026-09-09-부동산공법-(국토의 계획 및 이용에 관한 법률 4회독).md	공법-도시혁신구역-특별건축구역의제
자격증::공인중개사::부동산공법	cloze	도시·군계획시설사업의 시행자가 비행정청인 경우, 그 처분에 대한 행정심판은 {{c1::시행자를 지정한 자}}에게 제기한다.	행정심판은 행정청에 제기하는 것이므로	공인중개사 부동산공법 강조	2026-09-09-부동산공법-(국토의 계획 및 이용에 관한 법률 4회독).md	공법-시설사업-행정심판-비행정청은지정권자
자격증::공인중개사::부동산공법	cloze	도시·군계획시설사업의 {{c1::실시계획의 고시}}가 있으면 공취법에 따른 사업인정 및 그 고시가 있었던 것으로 본다.		공인중개사 부동산공법 강조	2026-09-09-부동산공법-(국토의 계획 및 이용에 관한 법률 4회독).md	공법-실시계획고시-사업인정의제
자격증::공인중개사::부동산공법	cloze	도시·군계획시설채권의 발행은 {{c1::지방재정법}}을 준용한다.	상환기간은 10년 이내(기존 카드 공법-도시군계획시설채권-상환기간-10년)	공인중개사 부동산공법 강조	2026-09-09-부동산공법-(국토의 계획 및 이용에 관한 법률 4회독).md	공법-시설채권-지방재정법준용
자격증::공인중개사::부동산공법	basic	용도지구를 폐지하고 그 용도지구의 행위제한 등을 지구단위계획으로 대체하려는 지역을 지구단위계획구역으로 지정할 수 있는가?	있다	공인중개사 부동산공법 강조	2026-09-09-부동산공법-(국토의 계획 및 이용에 관한 법률 4회독).md	공법-지단구역-용도지구폐지대체
자격증::공인중개사::부동산공법	cloze	개발행위 중 준공검사 대상이 아닌 것은 {{c1::토지분할과 물건쌓기}}다.		공인중개사 부동산공법 강조	2026-09-09-부동산공법-(국토의 계획 및 이용에 관한 법률 4회독).md	공법-준공검사제외-토지분할물건쌓기
자격증::공인중개사::부동산공법	cloze	{{c1::계획관리 · 생산관리 · 자연녹지}}지역은 개발행위허가 기준을 강화 또는 완화할 수 있다.		공인중개사 부동산공법 강조	2026-09-09-부동산공법-(국토의 계획 및 이용에 관한 법률 4회독).md	공법-개발행위허가기준-강화완화가능지역
자격증::공인중개사::부동산공법	cloze	성장관리계획구역과 개발밀도관리구역은 6명의 지정권자가 {{c1::승인을 받지 않고}} 직접 지정한다.		공인중개사 부동산공법 강조	2026-09-09-부동산공법-(국토의 계획 및 이용에 관한 법률 4회독).md	공법-성장관리개발밀도-지정권자6명승인불요
자격증::공인중개사::부동산공법	cloze	성장관리계획구역의 건폐율 완화는 보전 빼고 {{c1::+10%}}씩 가능하고, 용적률은 {{c2::계획관리지역}}만 {{c3::125%}} 이하로 완화할 수 있다.	완화율은 현행 기준 확인. 백지복습 교정(오답: 제한없음 / 주거지역)	공인중개사 부동산공법 강조 백지구멍	2026-09-09-부동산공법-(국토의 계획 및 이용에 관한 법률 4회독).md	공법-성장관리-건폐율10용적률계획관리125
자격증::공인중개사::부동산공법	cloze	기반시설부담구역은 개발밀도관리구역과 다르게 {{c1::주민의 의견을 청취}}해야 한다.		공인중개사 부동산공법 강조	2026-09-09-부동산공법-(국토의 계획 및 이용에 관한 법률 4회독).md	공법-기반시설부담구역-주민의견청취
자격증::공인중개사::부동산공법	cloze	야외음악당 등은 {{c1::관광휴게시설}}, 공항은 {{c2::운수시설}}, 사진관은 {{c3::2종근생}}이다.	사진관은 브이하고 사진 찍으므로 2종근생	공인중개사 부동산공법 강조	2026-09-09-부동산공법-(국토의 계획 및 이용에 관한 법률 4회독).md	공법-시설분류-야외음악당공항사진관
자격증::공인중개사::공인중개사법	cloze	소유권보존등기가 된 수목의 집단은 {{c1::입목}}으로서 중개대상물이다.		공인중개사 공인중개사법 강조 기출직결	2026-09-10-공인중개사법-(용어의 정의~금지행위 4회독).md	중개사법-중개대상물-입목
자격증::공인중개사::공인중개사법	basic	사권이 소멸된 포락지와 무주의 토지는 중개대상물인가?	아니다 — 국유이므로 중개대상물이 아니다	공인중개사 공인중개사법 강조 기출직결	2026-09-10-공인중개사법-(용어의 정의~금지행위 4회독).md	중개사법-중개대상물아님-포락지무주토지
자격증::공인중개사::공인중개사법	basic	중개행위로 인정되는 3유형 두문자 '일방 · 잔금 · 주선'의 전개는?	① 일방 당사자의 의뢰에 의해 매매 등을 알선한 행위 ② 계약금·중도금 지급에 관여한 개공이 잔금 중 일부를 횡령한 행위 ③ 거래당사자의 계약상 의무 실현에 관여해 이행을 주선할 것이 예정된 경우	공인중개사 공인중개사법 강조 기출직결	2026-09-10-공인중개사법-(용어의 정의~금지행위 4회독).md	중개사법-중개행위인정-일방잔금주선
자격증::공인중개사::공인중개사법	cloze	한국공인중개사협회가 위탁받을 수 있는 업무는 {{c1::시험}} · 실무교육 · 직무교육 · 연수교육이다.	시험까지 위탁받을 수 있다는 점이 포인트	공인중개사 공인중개사법 강조 기출직결	2026-09-10-공인중개사법-(용어의 정의~금지행위 4회독).md	중개사법-협회위탁업무-시험포함4
자격증::공인중개사::공인중개사법	cloze	모니터링 — 국장이 시·도지사에게 결과보고서를 통보하고 조사·조치를 요구하면, 시·도지사나 등록관청은 조치를 한 후 {{c1::10일}} 이내에 결과를 국장에게 통보해야 한다.	10일 통보는 신고센터와 공통	공인중개사 공인중개사법 강조 기출직결	2026-09-10-공인중개사법-(용어의 정의~금지행위 4회독).md	중개사법-모니터링-조치결과10일통보
자격증::공인중개사::공인중개사법	cloze	분사무소 설치신고 첨부자료에는 특이하게 책임자의 {{c1::실무교육 수료증}} 사본과 {{c2::보증의 설정}}을 증명할 수 있는 서류가 포함된다.		공인중개사 공인중개사법 강조 기출직결	2026-09-10-공인중개사법-(용어의 정의~금지행위 4회독).md	중개사법-분사무소설치-첨부서류특이
자격증::공인중개사::공인중개사법	cloze	소속공인중개사의 금지행위 위반은 개업공인중개사의 {{c1::임의적 등록취소}} 사유다(두문자 미둘금).		공인중개사 공인중개사법 강조 기출직결	2026-09-10-공인중개사법-(용어의 정의~금지행위 4회독).md	중개사법-소공금지행위-개공임의적등록취소
자격증::공인중개사::공인중개사법	basic	중개보조원이 업무정지 사유를 위반한 경우, 업무정지를 받는 자는?	개업공인중개사만 받는다	공인중개사 공인중개사법 강조 기출직결	2026-09-10-공인중개사법-(용어의 정의~금지행위 4회독).md	중개사법-중개보조원위반-업무정지개공만
자격증::공인중개사::공인중개사법	cloze	{{c1::3개월을 초과}}하는 휴업은 미리 신고해야 하고(폐업도 미리 신고), 부득이한 사유가 없는 한 휴업은 {{c2::6개월}}을 초과할 수 없다.	'이상'이 아니라 '초과'	공인중개사 공인중개사법 강조 기출직결	2026-09-10-공인중개사법-(용어의 정의~금지행위 4회독).md	중개사법-휴업-3개월초과신고6개월상한
자격증::공인중개사::공인중개사법	cloze	중개가 '완성된 때' 거래당사자에게 교부해야 할 3가지 = {{c1::중개대상물 확인·설명서 · 거래계약서 · 보증관계 증서}}(확·거·보)		공인중개사 공인중개사법 강조 기출직결	2026-09-10-공인중개사법-(용어의 정의~금지행위 4회독).md	중개사법-중개완성시교부-확거보
자격증::공인중개사::공인중개사법	cloze	분양권 매매를 중개하는 경우 거래금액은 총분양대금이 아니라 거래당사자가 거래 당시 {{c1::수수하게 되는 총 금액}}이다.		공인중개사 공인중개사법 강조 기출직결	2026-09-10-공인중개사법-(용어의 정의~금지행위 4회독).md	중개사법-분양권중개보수-수수총금액
자격증::공인중개사::공인중개사법	cloze	중개보수 초과 금지 규정은 {{c1::공매}} 대상 부동산의 취득 알선에 대해서도 적용된다.		공인중개사 공인중개사법 강조 기출직결	2026-09-10-공인중개사법-(용어의 정의~금지행위 4회독).md	중개사법-보수초과금지-공매에도적용
자격증::공인중개사::공인중개사법	basic	중개를 의뢰하지 않은 거래당사자에게 개업공인중개사가 중개보수를 지급받을 수 있는가?	없다 — 의뢰하지 않은 당사자에게는 보수를 받을 수 없다	공인중개사 공인중개사법 강조 기출직결	2026-09-10-공인중개사법-(용어의 정의~금지행위 4회독).md	중개사법-미의뢰당사자-보수청구불가
자격증::공인중개사::공인중개사법	basic	확인·설명 사항에 서명했다는 사실만으로 중개보수 지급약정이 있었다고 단정할 수 있는가?	없다 — 확인·설명서 서명이 곧 보수 지급약정은 아니다	공인중개사 공인중개사법 강조 기출직결	2026-09-10-공인중개사법-(용어의 정의~금지행위 4회독).md	중개사법-확인설명서서명-보수약정단정불가
자격증::공인중개사::공인중개사법	cloze	실비는 주택이든 주택 외이든 국토교통부령 범위 안에서 {{c1::시·도 조례}}로 정한다.	오피스텔 보수는 국토교통부령 — 조례로 낚는 문제 주의	공인중개사 공인중개사법 강조 기출직결	2026-09-10-공인중개사법-(용어의 정의~금지행위 4회독).md	중개사법-실비-시도조례
자격증::공인중개사::공인중개사법	cloze	공제사업 운영위원회의 위원장은 국토교통부장관이 임명하는 것이 아니라 부위원장과 함께 {{c1::호선}}한다.		공인중개사 공인중개사법 강조 기출직결	2026-09-10-공인중개사법-(용어의 정의~금지행위 4회독).md	중개사법-공제운영위-위원장호선
자격증::공인중개사::공인중개사법	cloze	신고센터의 조치 요구를 받은 시·도지사·등록관청은 {{c1::10일}} 이내에 결과를 통보해야 하고, 신고센터는 {{c2::국토교통부장관}}의 승인을 얻어 업무 처리를 종결할 수 있다.		공인중개사 공인중개사법 강조 기출직결	2026-09-10-공인중개사법-(용어의 정의~금지행위 4회독).md	중개사법-신고센터-10일통보국장승인종결
자격증::공인중개사::공인중개사법	cloze	개업공인중개사가 아닌 자로서 {{c1::표시·광고}}를 한 자를 신고하면 포상금 지급대상이다.	두문자: 포시광고	공인중개사 공인중개사법 강조 기출직결	2026-09-10-공인중개사법-(용어의 정의~금지행위 4회독).md	중개사법-포상금대상-무자격표시광고
자격증::공인중개사::공인중개사법	cloze	지자체 조례로 정하는 수수료를 납부하는 자 — {{c1::시·도지사}}가 시행하는 자격시험 응시자 / 개설등록 신청자 / (분사무소) 설치신고자 / 재교부 신청자 — {{c2::자격증을 교부받는 자}}는 아니다.	국장이 시행하는 시험은 조례 수수료가 아니다	공인중개사 공인중개사법 강조 기출직결	2026-09-10-공인중개사법-(용어의 정의~금지행위 4회독).md	중개사법-조례수수료-납부대상
자격증::공인중개사::공인중개사법	basic	중개사무소 개설등록을 하지 않은 자가 다른 사람의 의뢰로 보수를 받고 중개를 업으로 한 행위는 중개업에 해당하는가?	해당한다 — 등록 여부와 무관하게 '행위'가 중개업을 정한다	공인중개사 공인중개사법 강조	2026-09-10-공인중개사법-(용어의 정의~금지행위 4회독).md	중개사법-무등록-보수업중개-중개업해당
자격증::공인중개사::공인중개사법	cloze	중개대상물인 건축물은 {{c1::민법상 부동산인 건축물}}에 한정된다.		공인중개사 공인중개사법 강조	2026-09-10-공인중개사법-(용어의 정의~금지행위 4회독).md	중개사법-중개대상물건축물-민법상부동산한정
자격증::공인중개사::공인중개사법	cloze	시·도지사가 실무교육·직무교육·연수교육을 위탁할 수 있는 기관(협·공·학) = {{c1::한국공인중개사협회 · 공기업 또는 준정부기관 · 부동산 관련 학과가 개설된 학교}} — 등록관청은 위탁할 수 없다.		공인중개사 공인중개사법 강조	2026-09-10-공인중개사법-(용어의 정의~금지행위 4회독).md	중개사법-교육위탁기관-협공학
자격증::공인중개사::공인중개사법	basic	건축물대장에 기재되지 않은 건물에도 중개사무소 개설등록을 할 수 있는가?	사용승인을 받았다면 할 수 있다	공인중개사 공인중개사법 강조	2026-09-10-공인중개사법-(용어의 정의~금지행위 4회독).md	중개사법-개설등록-사용승인건물가능
자격증::공인중개사::공인중개사법	cloze	개설등록 신청 시 {{c1::법인등기사항증명서와 건축물대장}}은 공무원 확인사항이라 제출하지 않는다.		공인중개사 공인중개사법 강조	2026-09-10-공인중개사법-(용어의 정의~금지행위 4회독).md	중개사법-개설등록-공무원확인사항
자격증::공인중개사::공인중개사법	cloze	결격사유를 2개월 이내에 해소하지 않으면 — 법인의 사원·임원이면 {{c1::절대적 등록취소}}, 소속공인중개사·중개보조원이면 {{c2::업무정지}}(두문자 임최결).		공인중개사 공인중개사법 강조	2026-09-10-공인중개사법-(용어의 정의~금지행위 4회독).md	중개사법-결격미해소-임원등록취소고용인업무정지
자격증::공인중개사::공인중개사법	cloze	소속공인중개사의 자격증 원본을 게시하지 않은 경우에도 개업공인중개사에게 {{c1::100만원}} 이하의 과태료를 부과한다.		공인중개사 공인중개사법 강조	2026-09-10-공인중개사법-(용어의 정의~금지행위 4회독).md	중개사법-자격증미게시-과태료100
자격증::공인중개사::공인중개사법	cloze	분사무소 이전은 {{c1::이전한 날}}부터 10일 이내에 {{c2::주된 사무소}} 관할 등록관청에 이전신고서를 제출한다.	'이전한 날부터'가 중요	공인중개사 공인중개사법 강조	2026-09-10-공인중개사법-(용어의 정의~금지행위 4회독).md	중개사법-분사무소이전-이전한날10일주된사무소
자격증::공인중개사::공인중개사법	cloze	확인·설명서 기본확인사항의 권리관계란에 적는 것 '등신담요' = {{c1::등기부 기재사항(갑구·을구) · 신탁등기 여부 · 공동담보 여부 · 계약갱신요구권}}		공인중개사 공인중개사법 강조	2026-09-10-공인중개사법-(용어의 정의~금지행위 4회독).md	중개사법-확인설명서-권리관계란-등신담요
자격증::공인중개사::공인중개사법	cloze	확인·설명서의 중개보수는 {{c1::거래예정금액}}을 기준으로 계산하여 기재한다.		공인중개사 공인중개사법 강조	2026-09-10-공인중개사법-(용어의 정의~금지행위 4회독).md	중개사법-확인설명서-보수-거래예정금액
자격증::공인중개사::공인중개사법	cloze	확인·설명서의 관리에 관한 사항은 비주거용도 적지만 {{c1::관리비}}는 적지 않는다.		공인중개사 공인중개사법 강조	2026-09-10-공인중개사법-(용어의 정의~금지행위 4회독).md	중개사법-확인설명서-관리비미기재
자격증::공인중개사::공인중개사법	cloze	다른 법률에 따라 중개업을 하는 경우에도 {{c1::2천만원}}의 보증을 설정해 신고해야 한다.		공인중개사 공인중개사법 강조	2026-09-10-공인중개사법-(용어의 정의~금지행위 4회독).md	중개사법-타법중개업-보증2천만원
자격증::공인중개사::공인중개사법	cloze	중개보수 산정에서 환산보증금 계산 시 ×70과 ×100을 가르는 기준은 {{c1::5,000만원 미만}}이다.	'이상'이 아님 — 현행 기준 확인	공인중개사 공인중개사법 강조	2026-09-10-공인중개사법-(용어의 정의~금지행위 4회독).md	중개사법-환산보증금-5천만원미만기준
자격증::공인중개사::공인중개사법	basic	법인인 개업공인중개사는 거래정보사업자로 지정받을 수 있는가?	없다	공인중개사 공인중개사법 강조	2026-09-10-공인중개사법-(용어의 정의~금지행위 4회독).md	중개사법-거래정보사업자-법인개공불가
자격증::공인중개사::공인중개사법	basic	자격증 양도 또는 대여를 '알선'한 자를 신고한 것은 포상금 지급대상인가?	아니다 — 알선자 신고는 포상금 대상이 아니다	공인중개사 공인중개사법 강조	2026-09-10-공인중개사법-(용어의 정의~금지행위 4회독).md	중개사법-포상금비대상-양도대여알선
자격증::공인중개사::공인중개사법	cloze	포상금은 검사가 {{c1::공소제기}} 결정을 하거나 {{c2::기소유예}} 결정을 한 경우에 한하여 지급한다.	두 가능성을 모두 제시해야 한다	공인중개사 공인중개사법 강조	2026-09-10-공인중개사법-(용어의 정의~금지행위 4회독).md	중개사법-포상금지급요건-공소제기기소유예
자격증::공인중개사::부동산공시법	cloze	지적소관청이 직권으로 토지이동현황을 조사할 때 수립하는 '토지이동현황 조사계획'은 {{c1::시·군·구}}별로 수립하되, 부득이한 경우 {{c2::읍·면·동}}별로도 수립할 수 있다.		공인중개사 부동산공시법 강조 기출직결	2026-09-11-부동산공시법-(토지의 조사 및 등록~토지소유자정리방법 4회독).md	공시법-토지이동현황조사계획-시군구별
자격증::공인중개사::부동산공시법	cloze	분할 시에는 {{c1::건축물이 있는 필지}}에 분할 전 지번을 우선 부여한다.		공인중개사 부동산공시법 강조 기출직결	2026-09-11-부동산공시법-(토지의 조사 및 등록~토지소유자정리방법 4회독).md	공시법-분할지번-건축물필지우선
자격증::공인중개사::부동산공시법	cloze	합병 시 토지소유자가 신청하면 {{c1::건축물이 위치한 지번}}을 합병 후 지번으로 우선 부여한다.		공인중개사 부동산공시법 강조 기출직결	2026-09-11-부동산공시법-(토지의 조사 및 등록~토지소유자정리방법 4회독).md	공시법-합병지번-건축물지번신청
자격증::공인중개사::부동산공시법	cloze	합병 후 지번은 본번 중 {{c1::선순위}} 지번으로 한다.	'최종순위'가 아님. 예) 10-1, 11, 12 합병 → 본번(11·12) 중 선순위인 11	공인중개사 부동산공시법 강조 기출직결	2026-09-11-부동산공시법-(토지의 조사 및 등록~토지소유자정리방법 4회독).md	공시법-합병후지번-본번선순위
자격증::공인중개사::부동산공시법	cloze	체육시설로서 영속성·독립성이 미흡한 {{c1::골프연습장 · 실내수영장 · 체육도장 · 유수를 이용한 요트장·카누장}} 등의 토지는 체육용지가 아니다.	예) 골프장은 체육용지 O, 골프연습장은 X	공인중개사 부동산공시법 강조 기출직결	2026-09-11-부동산공시법-(토지의 조사 및 등록~토지소유자정리방법 4회독).md	공시법-체육용지제외-골프연습장등
자격증::공인중개사::부동산공시법	cloze	고속도로 안의 휴게소 부지의 지목은 {{c1::도로}}다.	도로에 포함한다	공인중개사 부동산공시법 강조 기출직결	2026-09-11-부동산공시법-(토지의 조사 및 등록~토지소유자정리방법 4회독).md	공시법-고속도로휴게소-도로
자격증::공인중개사::부동산공시법	cloze	지적기준점 3종(삼·보·도) = {{c1::지적삼각점 · 지적삼각보조점 · 지적도근점}}		공인중개사 부동산공시법 강조 기출직결	2026-09-11-부동산공시법-(토지의 조사 및 등록~토지소유자정리방법 4회독).md	공시법-지적기준점3종
자격증::공인중개사::부동산공시법	cloze	지적기준점 성과의 열람·발급을 시·도지사에게도 신청할 수 있는 것은 {{c1::지적삼각점}}뿐이고, 지적소관청은 3종 공통이다.	시·도지사 창구는 '삼'만	공인중개사 부동산공시법 강조 기출직결	2026-09-11-부동산공시법-(토지의 조사 및 등록~토지소유자정리방법 4회독).md	공시법-기준점열람-시도지사는삼각점만
자격증::공인중개사::부동산공시법	basic	지적기준점은 지상경계점등록부에 기록할 사항인가?	아니다 — 기록 사항이 아니다	공인중개사 부동산공시법 강조 기출직결	2026-09-11-부동산공시법-(토지의 조사 및 등록~토지소유자정리방법 4회독).md	공시법-지상경계점등록부-기준점미기록
자격증::공인중개사::부동산공시법	cloze	부동산종합공부의 열람·증명서 발급은 지적소관청이나 {{c1::읍·면·동장}}에게 신청할 수 있다.		공인중개사 부동산공시법 강조 기출직결	2026-09-11-부동산공시법-(토지의 조사 및 등록~토지소유자정리방법 4회독).md	공시법-부동산종합공부-열람-읍면동장
자격증::공인중개사::부동산공시법	cloze	부동산종합공부 등록사항의 정정 신청은 {{c1::지적소관청}}에만 해야 한다.	읍·면·동장 X — 보는 곳은 넓게, 고치는 곳은 좁게	공인중개사 부동산공시법 강조 기출직결	2026-09-11-부동산공시법-(토지의 조사 및 등록~토지소유자정리방법 4회독).md	공시법-부동산종합공부-정정-지적소관청만
자격증::공인중개사::부동산공시법	cloze	분할 대상 3 — ① 1필지 일부의 {{c1::형질변경}}으로 용도가 다르게 된 경우 ② {{c2::소유권이전·매매}} 등을 위해 필요한 경우 ③ 불합리한 {{c3::지상경계}}를 시정하기 위한 경우	임야도에 등록된 토지가 변경된 것은 분할이 아니라 등록전환	공인중개사 부동산공시법 강조 기출직결	2026-09-11-부동산공시법-(토지의 조사 및 등록~토지소유자정리방법 4회독).md	공시법-분할대상3
자격증::공인중개사::부동산공시법	cloze	분할의 60일 신청의무가 있는 경우는 {{c1::용도가 변경된 경우}}뿐이다.	소유권이전·매매, 불합리한 지상경계 시정을 위한 분할은 신청의무 없음. 예) 땅 절반만 팔려고 나누는 분할 → 없음	공인중개사 부동산공시법 강조 기출직결	2026-09-11-부동산공시법-(토지의 조사 및 등록~토지소유자정리방법 4회독).md	공시법-분할60일의무-용도변경만
자격증::공인중개사::부동산공시법	cloze	회복등록은 신청의무도 90일 제한도 없이 {{c1::지적소관청이 직권}}으로 한다.	예) 바다로 된 토지: 말소 통지 후 90일 내 소유자 말소 신청(없으면 직권 말소) → 다시 땅이 되면 직권 회복등록	공인중개사 부동산공시법 강조 기출직결	2026-09-11-부동산공시법-(토지의 조사 및 등록~토지소유자정리방법 4회독).md	공시법-회복등록-직권
자격증::공인중개사::부동산공시법	cloze	지적소관청의 직권정정 사유(측·결·임·의) — ① {{c1::지적측량성과}}와 다르게 정리 ② {{c2::토지이동정리 결의서}}의 내용과 다르게 정리 ③ 임야대장 면적과 등록전환될 면적의 차이가 허용범위 초과 ④ {{c3::지적위원회 의결서}} 내용에 따라 정정		공인중개사 부동산공시법 강조 기출직결	2026-09-11-부동산공시법-(토지의 조사 및 등록~토지소유자정리방법 4회독).md	공시법-직권정정4-측결임의
자격증::공인중개사::부동산공시법	cloze	축척변경 절차에서 시행공고는 {{c1::20일}} 이상, 청산금 결정 뜻의 공고는 {{c2::15일}} 이상이다.	예) 시행(20) 먼저·길게 → 청산(15) 나중·짧게	공인중개사 부동산공시법 강조 기출직결	2026-09-11-부동산공시법-(토지의 조사 및 등록~토지소유자정리방법 4회독).md	공시법-축척변경-공고20과15
자격증::공인중개사::부동산공시법	cloze	등기부에 적혀 있는 토지의 표시가 지적공부와 일치하지 않으면 등기사항증명서 등에 따라 토지소유자를 {{c1::정리할 수 없다}}.		공인중개사 부동산공시법 강조 기출직결	2026-09-11-부동산공시법-(토지의 조사 및 등록~토지소유자정리방법 4회독).md	공시법-토지표시불일치-소유자정리불가
자격증::공인중개사::부동산공시법	cloze	등기부의 토지 표시가 지적공부와 일치하지 않는 경우, 그 사실을 {{c1::관할 등기관서}}에 통지해야 한다.		공인중개사 부동산공시법 강조 기출직결	2026-09-11-부동산공시법-(토지의 조사 및 등록~토지소유자정리방법 4회독).md	공시법-토지표시불일치-등기관서통지
자격증::공인중개사::부동산공시법	cloze	지목 '유지'는 전·답과 달리 식물이 {{c1::자생}}한다.	예) 연·왕골: 재배하면 답, 자생(배수 불량)하면 유지	공인중개사 부동산공시법 강조	2026-09-11-부동산공시법-(토지의 조사 및 등록~토지소유자정리방법 4회독).md	공시법-유지-자생
자격증::공인중개사::부동산공시법	cloze	지적공부 복구 시 '지적복구자료 조사서'의 면적과 '복구자료도'에 따라 측정한 면적의 증감이 {{c1::허용범위를 초과}}하거나 복구자료가 없으면 복구측량을 해야 한다.		공인중개사 부동산공시법 강조	2026-09-11-부동산공시법-(토지의 조사 및 등록~토지소유자정리방법 4회독).md	공시법-복구측량요건
자격증::공인중개사::부동산공시법	cloze	지적전산자료를 이용·활용하려는 자는 미리 관계 중앙행정기관의 {{c1::심사}}를 거쳐 신청해야 한다('승인'이 아님).		공인중개사 부동산공시법 강조	2026-09-11-부동산공시법-(토지의 조사 및 등록~토지소유자정리방법 4회독).md	공시법-지적전산자료-심사
자격증::공인중개사::부동산공시법	cloze	{{c1::공동주택 부지 · 도로 · 제방 · 하천 · 구거 · 유지 + 공장용지 · 학교용지 · 철도용지 · 수도용지 · 공원 · 체육용지}} 등의 토지로서 합병하여야 하는 경우 신청의무는 {{c2::60일}}이다.	두문자: 공도제하구유 + 공학철수공체	공인중개사 부동산공시법 강조	2026-09-11-부동산공시법-(토지의 조사 및 등록~토지소유자정리방법 4회독).md	공시법-합병60일의무-공도제하구유공학철수공체
자격증::공인중개사::부동산공시법	cloze	신규등록 시 소유권에 관한 증명서면으로 {{c1::등기완료통지서}}는 첨부할 수 없다.	아직 등기가 없어 존재하지 않으므로. 예) 첨부 가능: 법원 확정판결서 정본·사본, 공유수면 매립 준공검사확인증 사본	공인중개사 부동산공시법 강조	2026-09-11-부동산공시법-(토지의 조사 및 등록~토지소유자정리방법 4회독).md	공시법-신규등록-등기완료통지서불가
자격증::공인중개사::부동산공시법	cloze	환지를 수반하는 경우에는 {{c1::사업완료 신고}}로 토지이동 신청에 갈음할 수 있다.		공인중개사 부동산공시법 강조	2026-09-11-부동산공시법-(토지의 조사 및 등록~토지소유자정리방법 4회독).md	공시법-환지-사업완료신고갈음
자격증::공인중개사::부동산공시법	cloze	주택건설사업의 시행자가 파산 등으로 토지이동 신청을 못 할 때는 {{c1::시공 보증인이나 입주예정자}} 등이 신청한다 — 소유자가 신청할 일은 없다.		공인중개사 부동산공시법 강조	2026-09-11-부동산공시법-(토지의 조사 및 등록~토지소유자정리방법 4회독).md	공시법-시행자파산-보증인입주예정자
자격증::공인중개사::부동산공시법	cloze	도시개발사업 등의 사업완료 신고는 {{c1::15일}} 이내에 지적소관청에 한다.	착수·변경 신고도 같은 15일	공인중개사 부동산공시법 강조	2026-09-11-부동산공시법-(토지의 조사 및 등록~토지소유자정리방법 4회독).md	공시법-사업신고-15일
자격증::공인중개사::부동산공시법	cloze	제3자가 토지이동 신청을 대위할 수 없는 자 = {{c1::소유권 외의 권리자 · 주차관리인}}	예) 대위 가능: 사업시행자, 행정기관의 장·지자체장, 공동주택 부지의 집합건물 관리인, 「민법」 제404조 채권자	공인중개사 부동산공시법 강조	2026-09-11-부동산공시법-(토지의 조사 및 등록~토지소유자정리방법 4회독).md	공시법-대위불가-소유권외권리자주차관리인
자격증::공인중개사::부동산세법	cloze	분양권은 2년 이상 보유 후 양도해도 세율이 누진세율이 아니라 {{c1::100분의 60}}이다.	세율 수치는 현행 기준 확인 — 권리(분양권)는 고정세율	공인중개사 부동산세법 강조 기출직결	2026-09-11-부동산세법-(양도소득세세율~부동산임대업의 범위등 3회독 ＋ 단원별모의고사).md	세법-양도세율-분양권60
자격증::공인중개사::부동산세법	cloze	비사업용토지의 양도소득세 세율은 {{c1::16%~55%}}의 초과누진세율이다.	세율 수치는 현행 기준 확인	공인중개사 부동산세법 강조 기출직결	2026-09-11-부동산세법-(양도소득세세율~부동산임대업의 범위등 3회독 ＋ 단원별모의고사).md	세법-양도세율-비사업용토지16에서55
자격증::공인중개사::부동산세법	cloze	영업권·이축권·이용권 등 기타자산의 양도소득은 보유기간을 따지지 않고 {{c1::6%~45%}}의 초과누진세율로만 계산한다.	세율 수치는 현행 기준 확인. 예) 기타자산은 누진세율 하나로 끝난다고 묶어 기억	공인중개사 부동산세법 강조 기출직결	2026-09-11-부동산세법-(양도소득세세율~부동산임대업의 범위등 3회독 ＋ 단원별모의고사).md	세법-양도세율-기타자산누진만
자격증::공인중개사::부동산세법	cloze	세율 적용 시 보유기간은 상속의 경우 무조건 {{c1::피상속인이 취득한 날}}부터 기산한다.	예) 상속은 '이어받는 것'이므로 시계를 다시 돌리지 않는다	공인중개사 부동산세법 강조 기출직결	2026-09-11-부동산세법-(양도소득세세율~부동산임대업의 범위등 3회독 ＋ 단원별모의고사).md	세법-세율보유기간-상속피상속인취득일
자격증::공인중개사::부동산세법	cloze	양도소득 과세표준의 예정신고는 양도일이 속하는 달의 말일부터 {{c1::2개월}} 이내다.		공인중개사 부동산세법 강조 기출직결	2026-09-11-부동산세법-(양도소득세세율~부동산임대업의 범위등 3회독 ＋ 단원별모의고사).md	세법-예정신고-말일2개월
