deck	type	front	back	tags	src	key
자격증::공인중개사::부동산공법	cloze	주말·체험영농을 하려고 농업진흥지역 {{c1::밖}}의 농지를 소유하는 경우는 경자유전 원칙의 예외다.	안이 아니라 밖이다	공인중개사 부동산공법 강조	2026-09-02-부동산공법-(주택건설자금~농업경영에 이용하지 아니하는 농지의 처분 3회독 + 단원별모의고사).md	농지법-경자유전예외-주말체험영농
자격증::공인중개사::부동산공법	cloze	농취증은 필요하지만 농업경영계획서가 면제되는 경우는 {{c1::학교 · 농지전용허가 · 농지전용신고}}다.	농취증 자체가 면제되는 경우(담보농지·농지전용협의 등)와 층위가 다르다	공인중개사 부동산공법 강조	2026-09-02-부동산공법-(주택건설자금~농업경영에 이용하지 아니하는 농지의 처분 3회독 + 단원별모의고사).md	농지법-농업경영계획서면제-학교전용허가신고
자격증::공인중개사::부동산공법	cloze	농지전용신고 대상: {{c1::농업인주택 · 어린이놀이터·마을회관 · 농수산 관련 연구시설}}	허가가 원칙이고 농업인이 쓸 만한 시설은 신고로 낮춰준다	공인중개사 부동산공법 강조	2026-09-02-부동산공법-(주택건설자금~농업경영에 이용하지 아니하는 농지의 처분 3회독 + 단원별모의고사).md	농지법-농지전용신고대상
자격증::법무사::형법	cloze	일반 동시범은 결과의 원인된 행위가 판명되지 않으면 각 행위를 {{c1::미수범}}으로 처벌하지만, 상해죄는 특례를 두어 인과관계를 전체적으로 판단해 {{c2::공동정범}}의 예에 의한다.	편면적 공동정범은 공동정범이 아니고 방조는 가능하다	법무사 형법 2차 강조	2026-09-06-형법-2차-(상해, 폭행죄~재산죄 기본).md	형법-동시범특례-상해죄공동정범의예
자격증::법무사::형법	cloze	업무상과실치사상죄의 업무는 {{c1::생명·신체에 위험성 있는}} 업무에 제한되며 공무를 포함하고, 업무방해죄의 업무는 {{c2::보호할 가치가 있는}} 업무에 제한된다.	같은 업무라는 말이지만 제한의 축이 다르다	법무사 형법 2차 강조	2026-09-06-형법-2차-(상해, 폭행죄~재산죄 기본).md	형법-업무개념비교-과실치사상vs업무방해
자격증::법무사::형법	cloze	협박이란 객관적으로 사람으로 하여금 {{c1::공포심을 일으킬 수 있는 정도의 해악을 고지}}하는 것을 말한다.	차에 사람을 태우고 빨리 달리는 등 묵시적 행동으로도 가능하다	법무사 형법 2차 강조	2026-09-06-형법-2차-(상해, 폭행죄~재산죄 기본).md	형법-협박의정의
자격증::법무사::형법	cloze	협박죄의 기수시기는 상대방이 {{c1::의미 내용을 인식한 때}}다.	미수는 도달하지 못했거나, 도달했는데 지각하지 못했거나, 의미 내용을 인식하지 못한 경우다	법무사 형법 2차 강조	2026-09-06-형법-2차-(상해, 폭행죄~재산죄 기본).md	형법-협박죄-기수시기와미수
자격증::법무사::형법	basic	법인이 협박죄의 객체가 될 수 있는가?	될 수 없다 — 협박죄의 보호법익은 사람의 의사결정의 자유이기 때문이다	법무사 형법 2차 강조	2026-09-06-형법-2차-(상해, 폭행죄~재산죄 기본).md	형법-협박죄-보호법익과법인
자격증::법무사::형법	cloze	제3자에 대한 법익침해를 내용으로 하는 해악을 고지한 경우, 제3자와 협박당한 자가 {{c1::밀접한 사이}}여야 협박죄가 성립한다.		법무사 형법 2차 강조	2026-09-06-형법-2차-(상해, 폭행죄~재산죄 기본).md	형법-협박죄-제3자해악고지
자격증::공인중개사::부동산공법	cloze	사업계획승인권자는 착공신고를 받은 날부터 {{c1::20일}} 이내에 신고수리 여부를 신고인에게 통지하여야 한다.	승인 여부 통보는 60일, 착공신고 수리 통지는 20일	공인중개사 부동산공법 숫자	2026-09-02-부동산공법-(주택건설자금~농업경영에 이용하지 아니하는 농지의 처분 3회독 + 단원별모의고사).md	숫자-착공신고수리20일
자격증::공인중개사::부동산공법	cloze	사용검사 후 매도청구를 하려면 해당 토지면적이 주택단지 전체의 {{c1::5% 미만}}이어야 하고, 실소유자가 회복한 날부터 {{c2::2년}} 이내에 송달되어야 한다.		공인중개사 부동산공법 숫자	2026-09-02-부동산공법-(주택건설자금~농업경영에 이용하지 아니하는 농지의 처분 3회독 + 단원별모의고사).md	숫자-사용검사후매도청구-5퍼센트2년
자격증::공인중개사::부동산공법	cloze	주택공급 시 제출하는 마감자재목록표와 영상물은 {{c1::2년}} 이상 보관해야 한다.		공인중개사 부동산공법 숫자	2026-09-02-부동산공법-(주택건설자금~농업경영에 이용하지 아니하는 농지의 처분 3회독 + 단원별모의고사).md	숫자-마감자재목록표보관2년
자격증::공인중개사::부동산공법	cloze	시장·군수·구청장은 사업계획승인신청일부터 {{c1::20일}} 이내에 분양가심사위원회를 설치·운영해야 한다.		공인중개사 부동산공법 숫자	2026-09-02-부동산공법-(주택건설자금~농업경영에 이용하지 아니하는 농지의 처분 3회독 + 단원별모의고사).md	숫자-분양가심사위원회20일
자격증::공인중개사::부동산공법	cloze	투기과열지구의 전매제한기간은 입주자로 선정된 날부터 수도권 {{c1::3년}}, 수도권 외 {{c2::1년}}이다.	시행령 수치라 현행 기준 확인 후 최종 암기할 것	공인중개사 부동산공법 숫자	2026-09-02-부동산공법-(주택건설자금~농업경영에 이용하지 아니하는 농지의 처분 3회독 + 단원별모의고사).md	숫자-전매제한기간-수도권3년외1년
자격증::공인중개사::부동산공법	cloze	농업인 = {{c1::1000㎡}} 이상 농지에서 {{c2::90일}} 이상 농업에 종사하거나, {{c3::330㎡}} 이상의 비닐하우스 등에서 일하는 자	1년 중 120일 이상 축산업 종사, 농산물 연간판매액 120만원 이상인 자도 농업인이다	공인중개사 부동산공법 숫자	2026-09-02-부동산공법-(주택건설자금~농업경영에 이용하지 아니하는 농지의 처분 3회독 + 단원별모의고사).md	숫자-농업인요건-면적일수
자격증::공인중개사::부동산공법	cloze	농업인의 축산 기준: 대가축 {{c1::2두}} · 중가축 {{c2::10두}} · 소가축 {{c3::100두}} · 가금 1천수 또는 꿀벌 10군 이상		공인중개사 부동산공법 숫자	2026-09-02-부동산공법-(주택건설자금~농업경영에 이용하지 아니하는 농지의 처분 3회독 + 단원별모의고사).md	숫자-농업인요건-가축두수
자격증::공인중개사::부동산공법	cloze	농지 소유 상한: 상속농지와 8년 이상 농업 후 이농은 각 {{c1::1만㎡}}, 주말·체험영농은 {{c2::1000㎡ 미만}}이다.	만·만·천 — 미만이 붙는 것은 주말·체험영농뿐이다	공인중개사 부동산공법 숫자	2026-09-02-부동산공법-(주택건설자금~농업경영에 이용하지 아니하는 농지의 처분 3회독 + 단원별모의고사).md	숫자-농지소유상한-만만천
자격증::공인중개사::부동산공법	cloze	대리경작기간은 따로 정하지 않으면 {{c1::3년}}이고, 대리경작자는 수확량의 {{c2::100분의 10}}을 {{c3::2달}} 이내에 토지사용료로 지급해야 한다.		공인중개사 부동산공법 숫자	2026-09-02-부동산공법-(주택건설자금~농업경영에 이용하지 아니하는 농지의 처분 3회독 + 단원별모의고사).md	숫자-대리경작-3년10퍼센트2달
자격증::공인중개사::부동산공법	cloze	{{c1::60세}} 이상인 사람이 농업경영에 이용한 기간이 {{c2::5년}}이 넘으면 농지를 임대하거나 무상사용하게 할 수 있다.		공인중개사 부동산공법 숫자	2026-09-02-부동산공법-(주택건설자금~농업경영에 이용하지 아니하는 농지의 처분 3회독 + 단원별모의고사).md	숫자-농지임대무상사용-60세5년
